-0.054931640625,-0.0435791015625,1.0115966796875,1.160598874092102,-1.0990982055664062,1.3128764629364014
-0.0550537109375,-0.0440673828125,1.0118408203125,1.122451901435852,-1.1296157836914062,1.2365825176239014
-0.0550537109375,-0.0440673828125,1.0118408203125,1.122451901435852,-1.1296157836914062,1.2365825176239014
-0.0533447265625,-0.0440673828125,1.0157470703125,1.175857663154602,-1.0990982055664062,1.2518413066864014
-0.0550537109375,-0.0455322265625,1.01513671875,1.137710690498352,-1.1296157836914062,1.2594707012176514
-0.0550537109375,-0.0455322265625,1.01513671875,1.137710690498352,-1.1296157836914062,1.2594707012176514
-0.0570068359375,-0.044189453125,1.0106201171875,1.168228268623352,-1.1982803344726562,1.3128764629364014
-0.0576171875,-0.044189453125,1.01318359375,1.214004635810852,-1.1906509399414062,1.2518413066864014
-0.0576171875,-0.044189453125,1.01318359375,1.214004635810852,-1.1906509399414062,1.2518413066864014
-0.0562744140625,-0.0430908203125,1.01123046875,1.244522213935852,-1.2898330688476562,1.2899882793426514
-0.0562744140625,-0.0430908203125,1.01123046875,1.244522213935852,-1.2898330688476562,1.2899882793426514
-0.058349609375,-0.041748046875,1.01123046875,1.290298581123352,-1.3508682250976562,1.3662822246551514
-0.0587158203125,-0.0426025390625,1.0130615234375,1.198745846748352,-1.3890151977539062,1.3739116191864014
-0.0587158203125,-0.0426025390625,1.0130615234375,1.198745846748352,-1.3890151977539062,1.3739116191864014
-0.05712890625,-0.0430908203125,1.010986328125,1.168228268623352,-1.5034561157226562,1.4196879863739014
-0.0556640625,-0.0460205078125,1.0115966796875,1.183487057685852,-1.6026382446289062,1.3967998027801514
-0.0556640625,-0.0460205078125,1.0115966796875,1.183487057685852,-1.6026382446289062,1.3967998027801514
-0.0574951171875,-0.0469970703125,1.012939453125,1.267410397529602,-1.6941909790039062,1.4196879863739014
-0.0574951171875,-0.0469970703125,1.012939453125,1.267410397529602,-1.6941909790039062,1.4196879863739014
-0.0576171875,-0.0479736328125,1.0115966796875,1.358963131904602,-1.7857437133789062,1.4349467754364014
-0.058349609375,-0.0460205078125,1.0147705078125,1.328445553779602,-1.8849258422851562,1.4425761699676514
-0.058349609375,-0.0460205078125,1.0147705078125,1.328445553779602,-1.8849258422851562,1.4425761699676514
-0.059326171875,-0.04443359375,1.010498046875,1.336074948310852,-1.9917373657226562,1.4959819316864014
-0.0614013671875,-0.0450439453125,1.0118408203125,1.305557370185852,-2.0604019165039062,1.4502055644989014
-0.0614013671875,-0.0450439453125,1.0118408203125,1.305557370185852,-2.0604019165039062,1.4502055644989014
-0.05908203125,-0.0439453125,1.0111083984375,1.358963131904602,-2.1595840454101562,1.4502055644989014
-0.05908203125,-0.0439453125,1.0111083984375,1.358963131904602,-2.1595840454101562,1.4502055644989014
-0.0587158203125,-0.0474853515625,1.0106201171875,1.389480710029602,-2.2435073852539062,1.4959819316864014
-0.06005859375,-0.04296875,1.0142822265625,1.427627682685852,-2.3808364868164062,1.5875346660614014
-0.06005859375,-0.04296875,1.0142822265625,1.427627682685852,-2.3808364868164062,1.5875346660614014
-0.060546875,-0.0413818359375,1.0118408203125,1.435257077217102,-2.4952774047851562,1.6638286113739014
-0.0635986328125,-0.043701171875,1.01025390625,1.450515866279602,-2.6020889282226562,1.6790874004364014
-0.0635986328125,-0.043701171875,1.01025390625,1.450515866279602,-2.6020889282226562,1.6790874004364014
-0.0626220703125,-0.0440673828125,1.009765625,1.465774655342102,-2.6860122680664062,1.7553813457489014
-0.0626220703125,-0.0440673828125,1.009765625,1.465774655342102,-2.6860122680664062,1.7553813457489014
-0.062255859375,-0.045166015625,1.011962890625,1.481033444404602,-2.7623062133789062,1.6790874004364014
-0.0631103515625,-0.0477294921875,1.01025390625,1.496292233467102,-2.8843765258789062,1.6943461894989014
-0.0631103515625,-0.0477294921875,1.01025390625,1.496292233467102,-2.8843765258789062,1.6943461894989014
-0.0623779296875,-0.0472412109375,1.0108642578125,1.564956784248352,-3.0140762329101562,1.7858989238739014
-0.0623779296875,-0.0472412109375,1.0108642578125,1.564956784248352,-3.0140762329101562,1.7858989238739014
-0.0604248046875,-0.047119140625,1.0115966796875,1.595474362373352,-3.1437759399414062,1.8545634746551514
-0.0594482421875,-0.0482177734375,1.014404296875,1.641250729560852,-3.2505874633789062,1.7782695293426514
-0.0594482421875,-0.0482177734375,1.014404296875,1.641250729560852,-3.2505874633789062,1.7782695293426514
-0.0604248046875,-0.0435791015625,1.0096435546875,1.618362545967102,-3.3726577758789062,1.8164165019989014
-0.060791015625,-0.046142578125,1.0130615234375,1.671768307685852,-3.4718399047851562,1.7935283184051514
-0.060791015625,-0.046142578125,1.0130615234375,1.671768307685852,-3.4718399047851562,1.7935283184051514
-0.0589599609375,-0.047607421875,1.010986328125,1.679397702217102,-3.5786514282226562,1.7858989238739014
-0.0589599609375,-0.047607421875,1.010986328125,1.679397702217102,-3.5786514282226562,1.7858989238739014
-0.05712890625,-0.0457763671875,1.0115966796875,1.755691647529602,-3.6702041625976562,1.7935283184051514
